Article URL,Claim,Label,Summary,Joke
https://www.politifact.com/factchecks/2021/apr/15/tucker-carlson/tucker-carlson-falsely-claims-covid-19-vaccines-mi/," Maybe (the COVID-19 vaccine) doesn t work, and they re simply not telling you that. ",pants-fire,"Clinical trials and real-world studies have shown the available COVID-19 vaccines to be effective at protecting against COVID-19 infections and severe symptoms.
Responding to Fox News host Tucker Carlson’s suggestion that the vaccines might not work, Dr. Anthony Fauci said the clinical trials showed “an overwhelming signal of efficacy.”
The CDC still recommends that fully vaccinated people wear masks and keep their distance in public spaces. There are legitimate reasons for that, experts said, including the fact that many Americans have not yet been vaccinated.
",
https://www.politifact.com/factchecks/2021/apr/12/instagram-posts/fact-checking-unproven-claims-rapper-dmx-died-afte/, DMX received COVID vaccine days before heart attack. ,false,"The rapper DMX died April 9 after suffering a heart attack days earlier. Statements from his family and the hospital did not mention a COVID-19 vaccine. Murray Richman, DMX’s longtime attorney, told PolitiFact that DMX did not die from a COVID-19 vaccine.
The claims that DMX received his COVID-19 vaccine days before his heart attack trace back to an article quoting an unnamed family member. NewsGuard said the website in question “frequently publishes unsubstantiated claims based on unclear sourcing.”
The CDC wrote that it found “no evidence that vaccination contributed to patient deaths” after reviewing months of reports to its vaccine safety surveillance program.
",
https://www.politifact.com/factchecks/2021/apr/08/tom-tiffany/tiffany-misses-mark-claim-young-adults-are-not-sus/, Says it doesn t make sense for young adults to get the vaccine since they really are not under that much of a threat as a result of this virus. ,barely-true,"Younger people are less likely than their older counterparts to have severe outcomes from contracting COVID-19, but hospitalizations and deaths have occurred within the group.
What’s more, vaccines are about more than just protecting yourself. Widespread vaccination can drive down disease rates and eventually help reach “herd immunity” from a virus.
",
https://www.politifact.com/factchecks/2021/apr/06/instagram-posts/covid-19-vaccines-have-not-led-6000-increase-patie/, 6000% Increase in Reported Vaccine Deaths 1st Quarter 2021 Compared to 1st Quarter 2020 ,false,"These figures are based on a federally maintained database on adverse reactions to vaccinations that collects information from almost anyone who wants to report it. But the database keepers have stressed the numbers alone are unverified and require case by case study to be interpreted.
There is no evidence linking these deaths to vaccines. The CDC says the database “has not detected patterns in cause of death that would indicate a safety problem with COVID-19 vaccines.”
PolitiFact has previously debunked similar misinterpretations of reported vaccination reactions data.
",
https://www.politifact.com/factchecks/2021/apr/02/citizens-united/citizens-united-calls-bidens-infrastructure-plan-g/, Says Joe Biden’s infrastructure plan is the Green New Deal. ,barely-true,"The White House infrastructure plan would cost about $2.3 trillion. A Green New Deal-type plan would cost $9.5 trillion.
The Green New Deal included broader social economic goals, such as a guaranteed livable wage, affordable higher education and universal health care.
",
https://www.politifact.com/factchecks/2021/apr/02/tweets/social-media-posts-wrongly-claim-vaccination-can-h/, They’re unable to administer vaccines if the lockdown ends because the emergency ends with it. ,false,"In the U.S. and the U.K., emergency approvals were granted to vaccine manufacturers separate from any decisions to impose coronavirus restrictions.
Lifting such “lockdowns” doesn’t mean vaccines can no longer be administered, experts from both countries said. In the U.S., there was never a full nationwide lockdown.
The author of the original tweet about vaccines and lockdowns told us: “To be clear, I have no idea if this is correct or not.”
",
https://www.politifact.com/factchecks/2021/apr/02/blog-posting/covid-19-vaccines-did-not-cause-366-increase-misca/, The number of pregnant women who have miscarried increased 366% in just six weeks as a result of their receiving a COVID-19 vaccine. ,false,"There is currently no evidence of an increase in miscarriages as a result of COVID-19 immunization.
This claim was made based on United Kingdom data.
Health officials in the U.K. said the figures are being taken out of context. The article doesn’t account for the increase in the vaccination rates over time, or the average number of miscarriages that occur naturally.
",
https://www.politifact.com/factchecks/2021/apr/02/tony-evers/republicans-passed-one-covid-bill-long-period-inac/, It took the Legislature nearly 300 days to act on a (COVID-19) bill during this pandemic. ,half-true,"Imprecise wording leaves this claim open to multiple interpretations.
There was a 300-day span where legislators didn’t pass any bills.
But the Legislature did pass a COVID-19 bill in April 2020, weeks after the governor issued his “Safer at Home” order.
",
https://www.politifact.com/factchecks/2021/mar/31/instagram-posts/instagram-post-overlooks-fda-sign-covid-19-vaccine/, Calls COVID-19 vaccine a non-FDA-approved experimental agent. ,barely-true,"The Food and Drug Administration granted emergency use authorization to three COVID-19 vaccines.
The clinical trial results and other requirements for emergency use are little different from what is required for final approval.
",
https://www.politifact.com/factchecks/2021/mar/31/facebook-posts/no-its-not-safer-skip-covid-19-vaccine-avoid-perma/," If I don’t take the vaccine, I’m at risk for covid. If I do take the vaccine, I’m still at risk for covid PLUS I’m at risk for permanent vaccine side effects. Therefore I’m reducing my risk not taking the vaccine. That’s the real science. ",false,"Getting vaccinated reduced the likelihood of COVID-19 infection by as much as 95% in clinical trials.
If you get vaccinated and still get COVID-19, vaccines make it less likely that you’ll get seriously ill.
There is no evidence of permanent side effects.
",
https://www.politifact.com/factchecks/2021/mar/31/viral-image/recycled-meme-falsely-claims-show-expansive-open-p/, Image of expansive pit shows a lithium mine. ,false,"The bottom photo shows a copper mine, not a lithium mine.
",
https://www.politifact.com/factchecks/2021/mar/31/blog-posting/european-database-does-not-prove-covid-19-vaccines/," From Europe: 3,964 people have died from adverse drug reactions for COVID-19 ‘vaccines’ – 162,610 injuries. ",false,"The post shares information from a European database of reported adverse effects after COVID-19 vaccination. The agency maintaining the database stresses the information it provides is preliminary and requires additional research before making conclusions.
The vaccines have been administered to millions of people across the globe and health agencies have vouched for their safety and effectiveness.
",
